0,93015,-1,126.725197 , 166.963501
0,24333,-1,132.467606 , 356.834991
0,112075,-1,126.0746 , 540.561279
0,46932,-1,125.373802 , 737.047607
0,41083,-1,136.199799 , 930.097717
0,109759,-1,135.006104 , 1107.82898
0,53673,-1,131.837296 , 1314.27795
0,27152,-1,134.671402 , 1496.39795
0,6465,-1,133.587204 , 1694.32898
0,29961,-1,133.106003 , 1891.01001
0,40789,-1,260.368286 , 165.122299
0,32557,-1,263.216614 , 359.60141
0,3511,-1,268.976593 , 539.938904
0,64060,-1,270.527893 , 734.843323
0,55234,-1,265.142914 , 928.386414
0,105611,-1,263.308594 , 1114.47595
0,1030,-1,261.834015 , 1294.84998
0,67115,-1,272.014008 , 1506.40796
0,17768,-1,270.687714 , 1697.62695
0,83400,-1,259.912903 , 1900.54895
0,107471,-1,398.234314 , 153.787598
0,72342,-1,404.679688 , 351.546692
0,82717,-1,395.228088 , 530.998718
0,103614,-1,407.245392 , 731.522888
0,39385,-1,400.052795 , 917.885071
0,64509,-1,406.48111 , 1105.13501
0,102262,-1,394.572998 , 1297.01697
0,112339,-1,402.831604 , 1510.80798
0,14544,-1,402.724915 , 1687.98499
0,72663,-1,397.242706 , 1893.896
0,17609,-1,534.961121 , 164.004898
0,47833,-1,536.953003 , 361.560211
0,80947,-1,532.628601 , 541.344788
0,40268,-1,531.776001 , 738.984619
0,102430,-1,533.080383 , 924.336487
0,19923,-1,538.978027 , 1115.25098
0,95017,-1,541.618225 , 1295.61206
0,116193,-1,530.202087 , 1500.33496
0,97131,-1,537.897827 , 1689.55396
0,111791,-1,537.060913 , 1883.99402
0,20661,-1,663.449219 , 166.141602
0,83364,-1,674.806885 , 352.553101
0,72390,-1,667.325989 , 546.23407
0,93623,-1,672.297974 , 734.378113
0,17046,-1,663.533325 , 913.405396
0,76810,-1,670.141418 , 1110.46106
0,83667,-1,663.081726 , 1308.08301
0,72569,-1,674.008911 , 1505.35999
0,17417,-1,668.997498 , 1693.63696
0,32439,-1,667.533813 , 1884.55505
0,41308,-1,799.361877 , 173.065002
0,100831,-1,796.459412 , 361.252686
0,19910,-1,804.096313 , 530.510376
0,31264,-1,805.24707 , 732.235229
0,103163,-1,802.32312 , 924.326416
0,80012,-1,795.835999 , 1113.33203
0,77493,-1,802.013 , 1306.02002
0,13520,-1,795.314575 , 1509.49597
0,34440,-1,804.388184 , 1705.60706
0,73597,-1,809.013428 , 1896.755
0,8523,-1,937.492798 , 158.718307
0,109262,-1,938.155884 , 349.353088
0,33021,-1,936.508972 , 531.752319
0,19492,-1,941.131714 , 725.815491
0,89554,-1,930.711487 , 927.015808
0,44101,-1,938.239624 , 1110.45605
0,96298,-1,939.959473 , 1310.87
0,109684,-1,935.100098 , 1497.97705
0,25966,-1,932.954407 , 1696.19604
0,54393,-1,929.115723 , 1896.078
0,11604,-1,1071.46997 , 153.641693
0,48654,-1,1068 , 353.446899
0,1823,-1,1079.01294 , 536.985474
0,118664,-1,1075.828 , 728.328979
0,40102,-1,1068.37598 , 915.503113
0,67073,-1,1075.29895 , 1115.95105
0,105353,-1,1069.63196 , 1309.62598
0,56757,-1,1078.67395 , 1508.11401
0,15391,-1,1078.92603 , 1692.57397
0,65494,-1,1076.68005 , 1887.74304
0,92758,-1,1213.74402 , 170.934006
0,88146,-1,1221.74194 , 363.195587
0,70369,-1,1214.34998 , 549.893616
0,31576,-1,1218.74194 , 737.60321
0,79387,-1,1215.42505 , 923.471985
0,42560,-1,1222.84802 , 1110.49805
0,44102,-1,1214.16394 , 1306.32605
0,9191,-1,1221.12598 , 1510.42603
0,13665,-1,1218.61401 , 1699.51099
0,2287,-1,1222.55798 , 1886.37195
0,58991,-1,1359.88 , 169.938202
0,43443,-1,1357.42896 , 344.277588
0,52884,-1,1357.94897 , 531.864502
0,81333,-1,1358.79297 , 729.689087
0,37573,-1,1358.12598 , 924.34491
0,99438,-1,1363.80603 , 1118.43103
0,71650,-1,1362.70105 , 1300.422
0,96698,-1,1355.771 , 1491.85205
0,83497,-1,1359.76404 , 1693.56006
0,94241,-1,1355.36597 , 1893.03101
0,50234,-1,96.119812 , 110.271301
0,50235,-1,103.600899 , 211.519302
0,6808,-1,91.6700668 , 298.090698
0,20617,-1,92.8866272 , 405.036804
0,93585,-1,98.4120636 , 495.465515
0,112455,-1,104.660599 , 583.156372
0,5586,-1,95.6458893 , 685.885071
0,7603,-1,100.782898 , 784.346497
0,53848,-1,103.645699 , 867.774292
0,16043,-1,95.6319809 , 967.801208
0,48735,-1,101.545502 , 1072.95703
0,38644,-1,94.245697 , 1164.57898
0,11981,-1,101.316597 , 1264.81897
0,41038,-1,97.5613937 , 1344.81995
0,39790,-1,99.7381973 , 1454.34497
0,108263,-1,102.425797 , 1546.40906
0,71216,-1,94.3923264 , 1646.28296
0,79712,-1,99.5006638 , 1754.48206
0,14005,-1,102.357803 , 1848.23706
0,19968,-1,94.9070892 , 1932.73596
0,113693,-1,168.098602 , 108.828796
0,96932,-1,162.929596 , 204.785004
0,108938,-1,164.057999 , 306.638214
0,97668,-1,168.700699 , 400.3302
0,85649,-1,169.047806 , 502.344299
0,55242,-1,164.182999 , 584.245178
0,846,-1,162.342194 , 683.590271
0,63053,-1,166.271896 , 773.98053
0,101326,-1,161.8909 , 863.883301
0,42573,-1,167.500793 , 967.568604
0,88779,-1,170.795898 , 1055.16296
0,38768,-1,162.608902 , 1170.40601
0,101616,-1,159.006195 , 1261.46899
0,30229,-1,160.359497 , 1356.96497
0,75180,-1,158.993805 , 1442.64404
0,75325,-1,159.5811 , 1556.54504
0,114464,-1,168.016693 , 1642.823
0,97581,-1,168.5681 , 1736.97498
0,19837,-1,170.786499 , 1849.22095
0,80834,-1,160.139008 , 1939.09705
0,65386,-1,238.658707 , 106.069
0,42265,-1,226.116806 , 212.961304
0,17379,-1,230.641602 , 311.150787
0,37305,-1,239.048294 , 406.29541
0,32973,-1,230.758194 , 495.302185
0,47495,-1,236.701096 , 596.030518
0,95297,-1,238.073898 , 688.966492
0,46567,-1,239.594498 , 773.808228
0,80559,-1,226.140198 , 865.835571
0,58757,-1,233.250793 , 972.461914
0,65445,-1,231.489304 , 1061.16797
0,62594,-1,237.674301 , 1169.02502
0,79746,-1,238.864899 , 1259.33704
0,118174,-1,231.572205 , 1353.02795
0,17387,-1,236.013901 , 1450.198
0,33255,-1,237.253296 , 1541.65295
0,102000,-1,234.413803 , 1646.17896
0,22125,-1,233.355103 , 1756.96301
0,70752,-1,230.289795 , 1850.90503
0,102193,-1,226.132294 , 1937.10706
0,83096,-1,300.329803 , 118.349899
0,37776,-1,306.973999 , 204.529694
0,103494,-1,300.133606 , 313.645294
0,75520,-1,296.55481 , 408.088989
0,45319,-1,300.781311 , 500.872894
0,89436,-1,301.695801 , 590.455383
0,55209,-1,303.86319 , 693.690491
0,28583,-1,300.501312 , 782.522278
0,55437,-1,302.909912 , 865.020874
0,31845,-1,300.928894 , 967.385681
0,91191,-1,303.190308 , 1060.43799
0,84770,-1,305.073486 , 1161.60803
0,6416,-1,299.632904 , 1257.88599
0,85604,-1,302.394012 , 1361.245
0,82818,-1,299.173492 , 1458.302
0,88915,-1,307.055695 , 1556.18799
0,113043,-1,300.098785 , 1652.95398
0,61707,-1,300.371887 , 1738.97595
0,91719,-1,298.256287 , 1834.70703
0,99721,-1,299.860901 , 1940.28894
0,6038,-1,361.167511 , 114.527802
0,47147,-1,364.103607 , 208.792206
0,84004,-1,374.303894 , 312.762207
0,84557,-1,372.880798 , 397.799194
0,35568,-1,364.802185 , 498.881989
0,38071,-1,362.989685 , 588.343018
0,87861,-1,369.220215 , 682.407288
0,9459,-1,366.960205 , 777.73999
0,99193,-1,367.651215 , 868.710388
0,68617,-1,362.113708 , 969.322327
0,23253,-1,371.425201 , 1064.93799
0,78772,-1,363.696808 , 1163.49805
0,27705,-1,364.329315 , 1265.63196
0,69928,-1,361.174805 , 1353.297
0,112353,-1,365.669006 , 1457.92004
0,72098,-1,373.055511 , 1551.30396
0,106443,-1,362.855713 , 1657.67603
0,115312,-1,372.987396 , 1751.14404
0,104561,-1,363.94519 , 1842.349
0,69332,-1,363.280792 , 1949.76001
0,101335,-1,436.121399 , 122.768097
0,86225,-1,434.290497 , 218.483994
0,63798,-1,430.206299 , 299.565491
0,65614,-1,436.4216 , 398.491394
0,39224,-1,439.511902 , 499.55011
0,35559,-1,434.748505 , 580.224976
0,81278,-1,441.550812 , 676.942505
0,54330,-1,431.944489 , 772.777405
0,64488,-1,438.937012 , 876.242798
0,94908,-1,433.518188 , 960.405212
0,10454,-1,437.793091 , 1058.78101
0,108767,-1,429.598907 , 1166.44104
0,4796,-1,441.674805 , 1252.11902
0,39895,-1,434.872314 , 1351.50305
0,117754,-1,441.23819 , 1459.56299
0,56190,-1,440.019287 , 1544.10901
0,56864,-1,442.120087 , 1644.49097
0,11733,-1,431.292511 , 1756.94495
0,80166,-1,433.924805 , 1839.17798
0,93328,-1,429.959595 , 1935.995
0,3840,-1,501.415192 , 109.925903
0,60627,-1,502.851013 , 213.433899
0,51040,-1,501.258911 , 307.307098
0,74441,-1,496.027405 , 396.744202
0,52549,-1,497.816101 , 496.056091
0,104059,-1,503.256409 , 579.435608
0,55528,-1,496.717987 , 677.101013
0,35313,-1,504.750214 , 785.510986
0,41979,-1,499.580597 , 869.330322
0,105939,-1,505.466003 , 967.299377
0,110770,-1,499.315491 , 1064.96106
0,18968,-1,504.055511 , 1159.77698
0,4654,-1,501.635406 , 1254.75403
0,114031,-1,500.584686 , 1349.28503
0,80073,-1,502.407593 , 1453.15295
0,73482,-1,501.735809 , 1539.84302
0,109376,-1,502.615112 , 1640.35205
0,66808,-1,502.249603 , 1743.276
0,117890,-1,507.468994 , 1848.56299
0,54162,-1,505.275787 , 1950.25903
0,75355,-1,562.160278 , 109.919403
0,1958,-1,562.132629 , 202.029297
0,109551,-1,562.185181 , 311.659302
0,16411,-1,569.324585 , 405.501709
0,44644,-1,566.753784 , 503.035187
0,27821,-1,566.649414 , 587.203613
0,113703,-1,560.94873 , 678.333374
0,53322,-1,565.434082 , 783.473877
0,98476,-1,573.611023 , 870.983093
0,91155,-1,563.26947 , 973.133728
0,100181,-1,562.712585 , 1064.98206
0,106837,-1,564.428589 , 1163.57104
