151711 , 3 , 540000
254484 , 3 , 515000
154058 , 3 , 559000
154357 , 3 , 565000
151824 , 3 , 542000
152410 , 3 , 569000
150455 , 3 , 550000
150638 , 3 , 524000
152900 , 3 , 525000
141737 , 3 , 524900
153052 , 3 , 529000
146320 , 3 , 522000
146423 , 3 , 518000
141212 , 3 , 525000
154246 , 3 , 565000
153769 , 3 , 549000
154038 , 3 , 535000
154566 , 3 , 550000
151681 , 3 , 550000
152757 , 3 , 549000
145087 , 3 , 525000
154402 , 3 , 535000
136431 , 3 , 519900
148961 , 3 , 552200
151934 , 3 , 535000
