152154 , 3 , 399900
152998 , 3 , 425000
154327 , 3 , 410000
153915 , 3 , 439999
153411 , 3 , 425000
151994 , 3 , 415000
152906 , 3 , 435000
146212 , 3 , 425000
146986 , 3 , 425000
150744 , 3 , 400000
154317 , 3 , 440000
150588 , 3 , 395000
154510 , 3 , 399000
143217 , 3 , 405000
152326 , 3 , 403900
138053 , 3 , 415000
150470 , 3 , 400000
147586 , 3 , 445000
150823 , 3 , 444900
150773 , 3 , 439000
144238 , 3 , 423000
146790 , 3 , 439000
153746 , 3 , 399000
152969 , 3 , 435000
152887 , 3 , 399000
139461 , 3 , 430000
153085 , 3 , 440000
151913 , 3 , 409950
150966 , 3 , 445900
151078 , 3 , 410000
152619 , 3 , 399000
154136 , 3 , 399000
154442 , 3 , 424000
152617 , 3 , 425900
153500 , 3 , 429000
152856 , 3 , 430000
154501 , 3 , 395000
145850 , 3 , 415000
150194 , 3 , 419000
154533 , 3 , 394900
141529 , 3 , 425000
154171 , 3 , 425500
154522 , 3 , 405000
150857 , 3 , 429900
152806 , 3 , 400500
153738 , 3 , 434000
152078 , 3 , 400000
152152 , 3 , 424900
151402 , 3 , 397900
152964 , 3 , 394920
154421 , 3 , 435000
