154071 , 3 , 380000
151805 , 3 , 349000
141847 , 3 , 374900
153088 , 3 , 350000
153234 , 3 , 378000
140395 , 3 , 337500
152019 , 3 , 369000
141232 , 3 , 344900
154332 , 3 , 339900
153774 , 3 , 373000
153543 , 3 , 339000
152122 , 3 , 379000
149864 , 3 , 367000
153955 , 3 , 385000
148168 , 3 , 359000
153785 , 3 , 350000
154343 , 3 , 384900
154010 , 3 , 339000
138730 , 3 , 365000
151257 , 3 , 344000
151521 , 3 , 369000
151000 , 3 , 359900
150256 , 3 , 343390
150294 , 3 , 367990
145448 , 3 , 379000
154298 , 3 , 378000
154559 , 3 , 384000
153264 , 3 , 345000
151249 , 3 , 354999
151534 , 3 , 379999
151228 , 3 , 350000
150199 , 3 , 345000
153134 , 3 , 333900
153872 , 3 , 344900
154380 , 3 , 385000
154461 , 3 , 365000
152893 , 3 , 375000
153185 , 3 , 345000
146302 , 3 , 370000
154091 , 3 , 340000
151009 , 3 , 347500
143252 , 3 , 359000
152771 , 3 , 375000
148195 , 3 , 362000
154422 , 3 , 369900
140460 , 3 , 335000
154322 , 3 , 365000
139427 , 3 , 337000
146496 , 3 , 369500
149369 , 3 , 379000
