154419 , 3 , 450000
148757 , 3 , 459000
144312 , 3 , 473500
153802 , 3 , 456000
153068 , 3 , 465000
152794 , 3 , 473000
154557 , 3 , 479900
154528 , 3 , 449900
153807 , 3 , 469900
152820 , 3 , 449000
150966 , 3 , 445900
150823 , 3 , 444900
140044 , 3 , 449000
154154 , 3 , 489000
152849 , 3 , 480000
149882 , 3 , 495000
149797 , 3 , 479000
152487 , 3 , 450000
153377 , 3 , 479000
154312 , 3 , 449000
153556 , 3 , 475000
154242 , 3 , 459000
147586 , 3 , 445000
153259 , 3 , 479000
152014 , 3 , 459900
