154241 , 3 , 249000
152677 , 3 , 265000
151864 , 3 , 280000
154325 , 3 , 255000
153000 , 3 , 267191
153927 , 3 , 242150
153314 , 3 , 264900
149922 , 3 , 239000
153371 , 3 , 259900
154489 , 3 , 282000
154488 , 3 , 250000
154131 , 3 , 285500
154066 , 3 , 278500
146597 , 3 , 275000
152116 , 3 , 259000
154430 , 3 , 250000
152265 , 3 , 279000
148744 , 3 , 249000
153971 , 3 , 272000
153428 , 3 , 274744
146649 , 3 , 239000
152565 , 3 , 289900
151498 , 3 , 259900
154074 , 3 , 289900
153288 , 3 , 269900
146667 , 3 , 265000
153828 , 3 , 275000
137090 , 3 , 289900
