153134 , 3 , 333900
152987 , 3 , 330000
148195 , 3 , 362000
154422 , 3 , 369900
151521 , 3 , 369000
154461 , 3 , 365000
140460 , 3 , 335000
149700 , 3 , 324900
136282 , 3 , 323900
154322 , 3 , 365000
153185 , 3 , 345000
151000 , 3 , 359900
150256 , 3 , 343390
148806 , 3 , 330000
149864 , 3 , 367000
154335 , 3 , 329900
151084 , 3 , 325000
151257 , 3 , 344000
152893 , 3 , 375000
146496 , 3 , 369500
153543 , 3 , 339000
153088 , 3 , 350000
152019 , 3 , 369000
151249 , 3 , 354999
154332 , 3 , 339900
141847 , 3 , 374900
139427 , 3 , 337000
153264 , 3 , 345000
154329 , 3 , 329500
150240 , 3 , 329000
153872 , 3 , 344900
148168 , 3 , 359000
153774 , 3 , 373000
153513 , 3 , 329000
140395 , 3 , 337500
154010 , 3 , 339000
153785 , 3 , 350000
152771 , 3 , 375000
138730 , 3 , 365000
151228 , 3 , 350000
150199 , 3 , 345000
141232 , 3 , 344900
150294 , 3 , 367990
146302 , 3 , 370000
153647 , 3 , 324100
150390 , 3 , 324999
151126 , 3 , 323000
143252 , 3 , 359000
151805 , 3 , 349000
148736 , 3 , 325000
154091 , 3 , 340000
151009 , 3 , 347500
