152856 , 3 , 430000
154312 , 3 , 449000
150857 , 3 , 429900
154421 , 3 , 435000
152487 , 3 , 450000
153259 , 3 , 479000
153500 , 3 , 429000
144312 , 3 , 473500
146790 , 3 , 439000
139461 , 3 , 430000
154317 , 3 , 440000
140044 , 3 , 449000
152906 , 3 , 435000
152969 , 3 , 435000
154242 , 3 , 459000
153068 , 3 , 465000
152794 , 3 , 473000
154557 , 3 , 479900
152820 , 3 , 449000
153738 , 3 , 434000
147586 , 3 , 445000
150823 , 3 , 444900
153807 , 3 , 469900
153377 , 3 , 479000
149797 , 3 , 479000
150966 , 3 , 445900
152849 , 3 , 480000
148757 , 3 , 459000
152014 , 3 , 459900
154419 , 3 , 450000
154528 , 3 , 449900
153556 , 3 , 475000
153915 , 3 , 439999
153802 , 3 , 456000
150773 , 3 , 439000
153085 , 3 , 440000
