141188 , 3 , 388000
154136 , 3 , 399000
150294 , 3 , 367990
151521 , 3 , 369000
150470 , 3 , 400000
154533 , 3 , 394900
152122 , 3 , 379000
154071 , 3 , 380000
152019 , 3 , 369000
151534 , 3 , 379999
141847 , 3 , 374900
154380 , 3 , 385000
145850 , 3 , 415000
137570 , 3 , 389000
151078 , 3 , 410000
152893 , 3 , 375000
151402 , 3 , 397900
153955 , 3 , 385000
145448 , 3 , 379000
152227 , 3 , 389900
151913 , 3 , 409950
154343 , 3 , 384900
154559 , 3 , 384000
152964 , 3 , 394920
152326 , 3 , 403900
154422 , 3 , 369900
153774 , 3 , 373000
146302 , 3 , 370000
154322 , 3 , 365000
138730 , 3 , 365000
152078 , 3 , 400000
145789 , 3 , 388000
151994 , 3 , 415000
154510 , 3 , 399000
152154 , 3 , 399900
154415 , 3 , 390000
154298 , 3 , 378000
152771 , 3 , 375000
149864 , 3 , 367000
152806 , 3 , 400500
146496 , 3 , 369500
152263 , 3 , 389000
153234 , 3 , 378000
152619 , 3 , 399000
149369 , 3 , 379000
154461 , 3 , 365000
154327 , 3 , 410000
152887 , 3 , 399000
154522 , 3 , 405000
153746 , 3 , 399000
150588 , 3 , 395000
150744 , 3 , 400000
138053 , 3 , 415000
154501 , 3 , 395000
143217 , 3 , 405000
148195 , 3 , 362000
