154380 , 3 , 385000
152152 , 3 , 424900
152154 , 3 , 399900
152969 , 3 , 435000
151402 , 3 , 397900
154136 , 3 , 399000
152887 , 3 , 399000
154171 , 3 , 425500
145850 , 3 , 415000
152856 , 3 , 430000
138053 , 3 , 415000
152263 , 3 , 389000
154415 , 3 , 390000
141529 , 3 , 425000
150744 , 3 , 400000
143217 , 3 , 405000
153746 , 3 , 399000
145789 , 3 , 388000
152998 , 3 , 425000
154501 , 3 , 395000
153411 , 3 , 425000
150857 , 3 , 429900
152906 , 3 , 435000
151078 , 3 , 410000
152617 , 3 , 425900
137570 , 3 , 389000
144238 , 3 , 423000
154510 , 3 , 399000
146212 , 3 , 425000
154421 , 3 , 435000
152078 , 3 , 400000
152227 , 3 , 389900
153500 , 3 , 429000
154533 , 3 , 394900
150470 , 3 , 400000
151913 , 3 , 409950
154442 , 3 , 424000
154559 , 3 , 384000
152326 , 3 , 403900
151994 , 3 , 415000
146986 , 3 , 425000
152964 , 3 , 394920
150194 , 3 , 419000
152806 , 3 , 400500
154343 , 3 , 384900
141188 , 3 , 388000
154327 , 3 , 410000
153738 , 3 , 434000
153955 , 3 , 385000
139461 , 3 , 430000
154522 , 3 , 405000
150588 , 3 , 395000
152619 , 3 , 399000
