153570 , 3 , 299900
148806 , 3 , 330000
149401 , 3 , 299000
150929 , 3 , 320000
152002 , 3 , 309000
150390 , 3 , 324999
154066 , 3 , 278500
149700 , 3 , 324900
154161 , 3 , 300000
154387 , 3 , 320000
152068 , 3 , 319000
151084 , 3 , 325000
152978 , 3 , 295000
151293 , 3 , 299000
136282 , 3 , 323900
137090 , 3 , 289900
153513 , 3 , 329000
152265 , 3 , 279000
154276 , 3 , 319000
151296 , 3 , 300000
151126 , 3 , 323000
154034 , 3 , 299000
153791 , 3 , 322000
153734 , 3 , 299900
147214 , 3 , 318000
147374 , 3 , 320000
152291 , 3 , 315000
152987 , 3 , 330000
152203 , 3 , 299999
154474 , 3 , 299000
153432 , 3 , 299500
150981 , 3 , 310000
154006 , 3 , 299999
154414 , 3 , 300000
153900 , 3 , 295000
147603 , 3 , 295000
154074 , 3 , 289900
154455 , 3 , 319000
154131 , 3 , 285500
152565 , 3 , 289900
154335 , 3 , 329900
148736 , 3 , 325000
151864 , 3 , 280000
153647 , 3 , 324100
149024 , 3 , 300900
150240 , 3 , 329000
154329 , 3 , 329500
154489 , 3 , 282000
