1237646646743400943 , 586.819702 , 374.309509
1237649910921364159 , 589.563599 , 382.826385
1237649911456203713 , 586.92218 , 369.525391
1237649825552597808 , 588.471497 , 372.52951
1237646505004826995 , 588.375183 , 371.873901
1237649807838085137 , 581.518127 , 371.079407
1237649928089370649 , 582.754028 , 381.283203
1237649962995810958 , 583.684814 , 371.31781
1237646547972325646 , 586.311829 , 367.105988
1237649770250174708 , 590.773193 , 371.098114
1237646793308767582 , 590.379883 , 369.8797
