1237649962459005146 , 784.587585 , 130.066696
1237646646765749270 , 783.442871 , 149.476395
1237646587700576815 , 786.439087 , 142.835907
1237646796534382658 , 786.356323 , 139.977295
1237649769184953086 , 782.361694 , 142.958603
1237650010234487464 , 791.38208 , 139.604599
1237649962453303593 , 780.261719 , 142.969803
1237646707424166963 , 784.286377 , 147.186905
1237649769185544173 , 790.048584 , 141.314499
1237648704606372585 , 788.834473 , 133.752502
1237646793842951352 , 788.045776 , 146.743103
