1237649769721431038 , 300.172485 , 1338.94995
1237648705653113241 , 300.659393 , 1340.58496
1237646587171898927 , 320.526306 , 1370.67505
1237649808377709373 , 334.294098 , 1395.70496
1237648722295128826 , 333.868011 , 1345.21399
1237649964059983955 , 293.0271 , 1396.104
1237649911457382711 , 307.526703 , 1368.90405
1237650009708036237 , 344.331787 , 1400.41504
1237648705141212385 , 329.332611 , 1415.95105
1237646548496613754 , 335.959015 , 1368.82703
1237649807832319122 , 330.450592 , 1372.87097
1237646796527109283 , 294.006805 , 1379.84998
1237648722316624381 , 314.89209 , 1398.19397
1237649964072763925 , 342.918091 , 1399.10303
1237646794377004266 , 302.322998 , 1402.625
1237646794384607014 , 323.389008 , 1418.71594
1237648705113817851 , 289.863586 , 1353.427
1237649809445814758 , 329.68161 , 1382.23596
1237646587708113715 , 301.59549 , 1341.73804
1237648675033776150 , 295.76239 , 1385
1237649808915169563 , 292.031799 , 1339.23303
1237646587689828921 , 338.052399 , 1404.91394
1237646795995874272 , 293.031403 , 1353.20398
1237649928101233396 , 325.397491 , 1378.79102
1237646645666251440 , 312.927612 , 1348.07605
1237646646767977843 , 320.867798 , 1392.41699
1237648702981014065 , 342.123199 , 1344.30298
1237649910920184166 , 299.21991 , 1409.55505
1237646587708834813 , 300.511505 , 1346.61096
1237646510907654609 , 323.092285 , 1412.35901
1237649961920692674 , 330.38681 , 1355.25098
1237648675069035338 , 344.729187 , 1387.401
1237648674527707164 , 317.711609 , 1343.36206
1237646588241510950 , 297.815704 , 1353.72803
1237649769715794021 , 290.669189 , 1374.94495
1237649910372892773 , 340.367706 , 1410.39099
1237646587159445994 , 291.795593 , 1358.07996
1237648674507587948 , 327.933197 , 1346.62097
1237646793845441952 , 327.931885 , 1369.29102
1237646546880758068 , 328.050903 , 1373.40906
1237649939907412755 , 333.989105 , 1404.573
1237649909837529553 , 300.419006 , 1349.06897
1237646792768882065 , 303.410797 , 1420.11499
1237649910374269194 , 312.470795 , 1355.98096
1237646586616807787 , 296.868896 , 1412.02002
1237646587161411688 , 324.120209 , 1394.83203
1237648704606373239 , 341.469391 , 1361.64404
1237648704568164957 , 324.9729 , 1386.875
1237649953866777077 , 336.07959 , 1366.68103
1237646646231107204 , 330.055603 , 1379.90198
1237648704042893480 , 316.447906 , 1384.24805
1237646748742778921 , 344.870789 , 1413.86206
1237648722291589890 , 302.394012 , 1361.245
1237648703516312186 , 341.664398 , 1357.71301
1237646705814077644 , 308.325592 , 1365.87402
1237648703505826325 , 308.926392 , 1413.67505
1237648672899203497 , 303.086792 , 1402.96997
1237646546881085732 , 316.330994 , 1359.97705
1237646648369480259 , 345.524597 , 1369.50403
1237649816429002979 , 300.28891 , 1379.92798
1237649910374727718 , 337.844391 , 1404.50696
1237650005935980693 , 303.815186 , 1415.80896
1237646705817028275 , 298.138885 , 1350.59705
1237648703489770118 , 330.388885 , 1410.31897
1237646646763193354 , 333.571014 , 1379.46997
1237646547426673006 , 318.346497 , 1381.86902
1237646708500595190 , 311.864899 , 1341.14001
1237649963534778843 , 290.316711 , 1356.53503
1237649817499861546 , 299.259705 , 1382.01599
1237645877938094393 , 341.929596 , 1344.56104
1237648705667268648 , 321.718109 , 1388.34204
1237646794383818974 , 317.224792 , 1339.05603
1237648705132365000 , 305.479889 , 1379.03003
1237649768641988354 , 291.679108 , 1398.84204
1237646549566227049 , 312.813202 , 1348.323
1237646647833526845 , 318.152313 , 1411.44995
1237648702957813782 , 340.906708 , 1363.64697
1237646706340921862 , 310.207886 , 1395
1237648675570712943 , 327.151703 , 1385.52698
1237649910382854373 , 304.922485 , 1362.79797
1237646506080338379 , 314.268005 , 1402.63306
1237648722850415349 , 331.695007 , 1345.36096
1237649813202796658 , 301.968811 , 1340.84595
1237646707404767238 , 338.362793 , 1408.42102
1237649953336525055 , 311.72049 , 1347.56104
1237646645684208116 , 339.441406 , 1355.96204
1237649911988159070 , 315.228088 , 1374.05701
1237648596650427241 , 345.48819 , 1352.12402
1237646795990566356 , 313.1539 , 1411.505
1237649911446176705 , 316.888092 , 1366.83899
1237649768104919328 , 291.050507 , 1419.17004
1237648702991433792 , 331.778107 , 1408.59802
1237648705126662482 , 295.265503 , 1393.31494
1237646506082959660 , 289.430786 , 1395.04797
1237646574796079329 , 301.485413 , 1410.43103
1237646796525274003 , 319.985809 , 1380.11206
1237646791694878156 , 345.048004 , 1367.15906
1237650008633377028 , 332.190399 , 1367.62805
1237648703500779901 , 309.885803 , 1338.80603
1237649796022403624 , 305.170502 , 1358.81494
1237648675035349149 , 327.701385 , 1382.11902
1237646549050392615 , 304.680511 , 1412.99902
1237648704066946313 , 343.033112 , 1388.38098
