97082 , 609.9104 , 994.46228
96660 , 603.174316 , 997.404297
90656 , 606.081116 , 999.931274
40131 , 612.271729 , 992.749207
113125 , 611.861084 , 1003.33502
52100 , 612.44751 , 1008.40503
85099 , 602.54187 , 1004.737
92035 , 604.820374 , 992.29071
115257 , 601.737488 , 1003.53601
118128 , 605.306274 , 1000.51599
109341 , 604.282715 , 995.176575
102189 , 610.250488 , 1002.89001
106193 , 612.605408 , 994.762085
81461 , 606.253113 , 1006.28497
54826 , 602.511414 , 1005.39697
8626 , 613.442322 , 1002.96802
