1237648704067142940 , 631.058411 , 1250.13599
1237648704033325192 , 635.329895 , 1258.91699
1237648703516378036 , 635.309082 , 1266.36499
1237649911987176154 , 639.902771 , 1253.172
1237646587704902841 , 643.007507 , 1263.28003
1237646798673609033 , 631.094727 , 1260.65601
1237648704587825512 , 629.989685 , 1252.00305
1237649939902432009 , 630.142273 , 1266.87097
1237646547953385903 , 632.752686 , 1248.80603
1237646553859883198 , 641.260376 , 1263.26001
1237646706875498881 , 635.821716 , 1250.86096
1237646708478509487 , 629.2052 , 1263.052
1237648595579503264 , 632.232117 , 1252.78101
1237646751430411286 , 635.080078 , 1264.76794
1237648704049447657 , 642.593018 , 1260.92896
1237649954937241987 , 637.301392 , 1254.28406
1237648702975311942 , 637.58667 , 1251.94397
1237646646197813884 , 632.094116 , 1260.28003
1237649769182200767 , 640.453674 , 1252.49402
1237649770793731101 , 637.414917 , 1266.45203
