1237649806758511044 , 696.68219 , 1255.78796
1237646798134837812 , 701.309082 , 1260.771
1237645877423899165 , 702.981018 , 1250.55505
1237648722284249459 , 696.103882 , 1260.68994
1237648720136307210 , 704.923584 , 1261.88794
1237648675596730545 , 696.515076 , 1256.14905
1237646509301105016 , 696.101074 , 1255.93201
1237646586096059649 , 705.316711 , 1247.64099
1237649812126958120 , 698.05072 , 1256.61096
1237649921115029634 , 695.187927 , 1263.93896
1237646796526650798 , 702.089172 , 1266.96106
1237649918435197908 , 706.79187 , 1255.71497
1237648705112638212 , 696.478027 , 1256.03003
1237649807841231028 , 698.143494 , 1253.47095
1237649769181807197 , 704.919678 , 1247.89001
1237648704062358821 , 698.614624 , 1249.75098
